w_zip,h_zip,SE01,SE02,SE03,total
10471,11211,6,7,5,18
10471,11212,9,12,7,28
10471,11213,6,2,6,14
10471,11214,6,0,4,10
10471,11215,2,4,16,22
10471,11216,2,1,3,6
10471,11217,1,0,5,6
10471,11218,1,1,4,6
10471,11219,6,3,3,12
10471,11220,0,8,4,12
10471,11221,2,2,2,6
10471,11222,2,1,1,4
10471,11223,4,1,4,9
10471,11224,1,0,0,1
10471,11225,9,13,3,25
10471,11226,16,9,13,38
10471,11228,4,2,4,10
10471,11229,2,1,4,7
10471,11230,2,1,4,7
10471,11231,1,0,5,6
10471,11232,1,1,3,5
10471,11233,6,6,3,15
10471,11234,8,6,8,22
10471,11235,0,7,4,11
10471,11236,5,8,10,23
10471,11237,1,2,1,4
10471,11238,6,4,9,19
10471,11239,1,2,3,6
10471,11354,2,1,2,5
10471,11355,6,1,6,13
10471,11356,1,1,3,5
10471,11357,4,2,1,7
10471,11358,1,1,3,5
10471,11360,4,0,3,7
10471,11361,1,1,2,4
10471,11362,1,1,2,4
10471,11363,0,0,1,1
10471,11364,2,1,4,7
10471,11365,2,4,4,10
10471,11366,3,0,2,5
10471,11367,1,4,5,10
10471,11368,3,7,5,15
10471,11369,4,4,3,11
10471,11370,1,3,5,9
10471,11372,2,5,2,9
10471,11373,5,10,6,21
10471,11374,1,4,10,15
10471,11375,5,3,5,13
10471,11377,7,6,17,30
10471,11378,1,1,3,5
10471,11379,2,0,5,7
10471,11385,4,3,14,21
10471,11411,0,1,1,2
10471,11412,4,3,2,9
10471,11413,4,0,4,8
10471,11414,2,0,1,3
10471,11415,2,2,0,4
10471,11416,1,0,2,3
10471,11417,1,2,2,5
10471,11418,2,0,4,6
10471,11419,4,1,6,11
10471,11420,3,2,5,10
10471,11421,5,3,1,9
10471,11422,1,1,4,6
10471,11423,2,4,2,8
10471,11426,3,1,1,5
10471,11427,1,0,1,2
10471,11428,1,2,1,4
10471,11429,0,1,2,3
10471,11432,3,3,4,10
10471,11433,6,2,2,10
10471,11434,5,3,3,11
10471,11435,3,2,5,10
10471,11436,0,1,0,1
10471,11691,8,5,3,16
10471,11692,1,2,1,4
10471,11693,1,1,0,2
10471,11694,2,2,0,4
10472,10001,1,2,0,3
10472,10002,5,2,3,10
10472,10003,2,4,2,8
10472,10004,0,0,1,1
10472,10009,1,1,5,7
10472,10010,0,1,1,2
10472,10011,0,1,4,5
10472,10012,2,0,1,3
10472,10016,0,0,7,7
10472,10017,0,0,1,1
10472,10019,1,1,2,4
10472,10021,1,1,3,5
10472,10022,0,1,1,2
10472,10023,3,1,3,7
10472,10024,2,2,0,4
10472,10025,5,6,6,17
10472,10026,4,4,14,22
10472,10027,8,14,13,35
10472,10028,0,1,3,4
10472,10029,11,16,17,44
10472,10030,5,7,7,19
10472,10031,12,16,8,36
10472,10032,3,12,12,27
10472,10033,8,20,12,40
10472,10034,7,10,7,24
10472,10035,5,12,9,26
10472,10036,0,2,0,2
10472,10037,2,1,5,8
10472,10038,2,0,0,2
10472,10039,5,6,12,23
10472,10040,6,19,20,45
10472,10044,0,0,1,1
10472,10065,0,0,4,4
10472,10069,0,1,1,2
10472,10075,1,0,0,1
10472,10128,0,1,3,4
10472,10282,1,0,0,1
10472,10301,2,2,8,12
10472,10302,0,0,4,4
10472,10303,1,1,3,5
10472,10304,2,0,4,6
10472,10305,0,1,5,6
10472,10306,3,5,11,19
10472,10308,0,2,6,8
10472,10309,0,1,5,6
10472,10310,0,1,1,2
10472,10312,3,1,13,17
10472,10314,0,1,10,11
10472,10451,8,26,13,47
10472,10452,21,35,21,77
10472,10453,25,40,18,83
10472,10454,9,10,13,32
10472,10455,15,30,9,54
10472,10456,30,56,22,108
10472,10457,36,54,27,117
10472,10458,25,52,24,101
10472,10459,15,52,22,89
10472,10460,33,55,21,109
10472,10461,35,33,29,97
10472,10462,56,63,48,167
10472,10463,13,32,35,80
10472,10464,0,3,3,6
10472,10465,22,21,47,90
10472,10466,18,35,30,83
10472,10467,16,67,32,115
10472,10468,22,35,28,85
10472,10469,17,39,43,99
10472,10470,1,6,7,14
10472,10471,7,7,18,32
10472,10472,172,225,43,440
10472,10473,37,72,40,149
10472,10474,5,8,8,21
10472,10475,12,14,26,52
10472,11004,1,0,0,1
10472,11005,0,0,2,2
10472,11040,0,0,1,1
10472,11101,3,6,5,14
10472,11102,10,8,10,28
10472,11103,5,8,12,25
10472,11104,1,1,2,4
10472,11105,5,4,15,24
10472,11106,5,9,15,29
10472,11109,1,0,1,2
10472,11201,0,2,5,7
10472,11203,2,11,9,22
10472,11204,1,5,5,11
10472,11205,1,1,3,5
10472,11206,7,9,9,25
10472,11207,0,7,6,13
10472,11208,4,8,5,17
10472,11209,0,7,5,12
10472,11210,1,3,3,7
10472,11211,2,4,6,12
10472,11212,3,5,11,19
10472,11213,1,3,6,10
10472,11214,1,5,8,14
10472,11215,2,2,2,6
10472,11216,3,1,5,9
10472,11217,3,3,3,9
10472,11218,4,2,4,10
10472,11219,3,2,7,12
10472,11220,2,6,10,18
10472,11221,2,6,13,21
10472,11222,0,2,3,5
10472,11223,0,4,11,15
10472,11224,1,8,7,16
10472,11225,3,2,5,10
10472,11226,2,7,5,14
10472,11228,0,3,4,7
10472,11229,3,1,7,11
10472,11230,0,1,2,3
10472,11231,0,1,5,6
10472,11232,2,0,2,4
10472,11233,3,3,5,11
10472,11234,4,3,11,18
10472,11235,1,1,4,6
10472,11236,2,8,4,14
10472,11237,1,2,5,8
10472,11238,2,2,6,10
10472,11239,1,2,0,3
10472,11354,6,7,8,21
10472,11355,16,16,17,49
10472,11356,3,3,5,11
10472,11357,5,8,11,24
10472,11358,7,3,16,26
10472,11360,6,5,4,15
10472,11361,1,2,8,11
10472,11362,1,0,4,5
10472,11363,0,0,4,4
10472,11364,1,3,5,9
10472,11365,3,7,10,20
10472,11366,1,0,2,3
10472,11367,2,8,6,16
10472,11368,12,19,17,48
10472,11369,5,6,11,22
10472,11370,4,10,6,20
10472,11371,0,0,1,1
10472,11372,6,15,16,37
10472,11373,9,7,14,30
10472,11374,0,0,4,4
10472,11375,0,0,10,10
10472,11377,1,15,13,29
10472,11378,0,2,6,8
10472,11379,0,4,7,11
10472,11385,1,4,13,18
10472,11411,0,1,3,4
10472,11412,1,4,7,12
10472,11413,1,1,11,13
10472,11414,1,2,3,6
10472,11415,1,1,3,5
10472,11416,1,5,1,7
10472,11417,2,5,7,14
10472,11418,0,1,3,4
10472,11419,1,2,6,9
10472,11420,2,3,8,13
10472,11421,1,4,4,9
10472,11422,0,3,5,8
10472,11423,3,7,4,14
10472,11426,1,1,5,7
10472,11427,0,3,2,5
10472,11428,4,2,6,12
10472,11429,1,1,2,4
10472,11432,4,8,10,22
10472,11433,0,3,3,6
10472,11434,6,5,12,23
10472,11435,1,5,6,12
10472,11436,2,2,1,5
10472,11691,4,2,6,12
10472,11692,0,0,1,1
10472,11693,0,1,2,3
10472,11694,0,1,2,3
10472,11697,0,0,3,3
10473,10001,1,3,1,5
10473,10002,5,4,9,18
10473,10003,2,3,10,15
10473,10004,0,0,1,1
10473,10005,0,0,1,1
10473,10007,0,1,1,2
10473,10009,3,4,12,19
10473,10010,0,0,6,6
10473,10011,2,1,5,8
10473,10012,0,0,4,4
10473,10013,0,0,2,2
10473,10014,0,1,3,4
10473,10016,1,1,1,3
10473,10017,0,0,2,2
10473,10018,0,1,1,2
10473,10019,0,2,5,7
10473,10021,1,1,4,6
10473,10022,0,0,2,2
10473,10023,1,7,3,11
10473,10024,2,5,4,11
10473,10025,10,19,23,52
10473,10026,8,12,19,39
10473,10027,12,21,26,59
10473,10028,0,1,1,2
10473,10029,13,27,31,71
10473,10030,6,8,19,33
10473,10031,10,28,22,60
10473,10032,13,24,28,65
10473,10033,6,17,23,46
10473,10034,7,17,16,40
10473,10035,7,30,18,55
10473,10036,0,0,5,5
10473,10037,7,6,10,23
10473,10038,1,0,2,3
10473,10039,5,11,19,35
10473,10040,5,16,19,40
10473,10065,2,1,3,6
10473,10069,0,2,0,2
10473,10075,1,0,4,5
10473,10128,3,1,10,14
10473,10280,1,0,0,1
10473,10301,2,6,8,16
10473,10302,3,4,4,11
10473,10303,2,2,1,5
10473,10304,3,6,13,22
10473,10305,4,4,12,20
10473,10306,5,6,19,30
10473,10307,1,0,4,5
10473,10308,1,3,11,15
10473,10309,1,5,8,14
10473,10310,1,1,7,9
10473,10312,9,9,14,32
10473,10314,5,8,16,29
10473,10451,20,60,26,106
10473,10452,21,87,36,144
10473,10453,37,71,50,158
10473,10454,13,41,12,66
10473,10455,26,43,25,94
10473,10456,28,96,33,157
10473,10457,25,81,35,141
10473,10458,35,72,35,142
10473,10459,32,75,29,136
10473,10460,40,91,40,171
10473,10461,21,52,44,117
10473,10462,67,128,80,275
10473,10463,8,31,27,66
10473,10464,2,2,8,12
10473,10465,34,56,61,151
10473,10466,30,62,51,143
10473,10467,51,105,66,222
10473,10468,22,63,44,129
10473,10469,34,58,51,143
10473,10470,2,8,11,21
10473,10471,2,7,10,19
10473,10472,68,174,56,298
10473,10473,145,270,103,518
10473,10474,2,20,6,28
10473,10475,19,21,57,97
10473,11001,1,1,1,3
10473,11004,0,5,2,7
10473,11005,0,1,0,1
10473,11040,0,0,1,1
10473,11101,4,8,13,25
10473,11102,7,6,14,27
10473,11103,8,13,20,41
10473,11104,3,2,5,10
10473,11105,10,14,13,37
10473,11106,7,6,16,29
10473,11109,0,1,0,1
10473,11201,1,5,8,14
10473,11203,9,13,16,38
10473,11204,3,4,9,16
10473,11205,3,2,12,17
10473,11206,4,7,9,20
10473,11207,12,23,17,52
10473,11208,6,20,27,53
10473,11209,3,5,12,20
10473,11210,4,10,13,27
10473,11211,5,7,10,22
10473,11212,10,20,17,47
10473,11213,6,5,12,23
10473,11214,0,3,11,14
10473,11215,1,5,9,15
10473,11216,4,9,14,27
10473,11217,3,4,4,11
10473,11218,5,6,9,20
10473,11219,4,2,8,14
10473,11220,4,4,12,20
10473,11221,8,11,19,38
10473,11222,1,5,3,9
10473,11223,4,4,14,22
10473,11224,5,2,3,10
10473,11225,6,5,12,23
10473,11226,8,28,13,49
10473,11228,2,1,6,9
10473,11229,2,3,21,26
10473,11230,4,6,7,17
10473,11231,1,1,5,7
10473,11232,2,1,5,8
10473,11233,3,11,16,30
10473,11234,7,21,23,51
10473,11235,2,4,6,12
10473,11236,7,17,16,40
10473,11237,11,8,3,22
10473,11238,1,9,12,22
10473,11239,1,4,3,8
10473,11354,6,7,13,26
10473,11355,12,14,18,44
10473,11356,5,7,17,29
10473,11357,5,9,23,37
10473,11358,7,4,15,26
10473,11359,0,1,0,1
10473,11360,2,4,18,24
10473,11361,3,3,16,22
10473,11362,1,2,7,10
10473,11363,0,1,3,4
10473,11364,2,4,17,23
10473,11365,4,10,19,33
10473,11366,1,4,1,6
10473,11367,5,17,13,35
10473,11368,25,31,17,73
10473,11369,6,13,20,39
10473,11370,3,8,12,23
10473,11371,0,1,1,2
10473,11372,8,16,18,42
10473,11373,8,19,25,52
10473,11374,1,3,5,9
10473,11375,4,5,16,25
10473,11377,10,16,32,58
10473,11378,1,5,2,8
10473,11379,1,1,6,8
10473,11385,4,14,22,40
10473,11411,4,8,3,15
10473,11412,5,6,10,21
10473,11413,11,11,15,37
10473,11414,6,2,6,14
10473,11415,1,5,8,14
10473,11416,0,2,5,7
10473,11417,1,2,7,10
10473,11418,1,5,9,15
10473,11419,4,6,9,19
10473,11420,5,3,8,16
10473,11421,3,3,7,13
10473,11422,5,6,12,23
10473,11423,2,8,7,17
10473,11426,1,3,5,9
10473,11427,2,5,9,16
10473,11428,5,4,6,15
10473,11429,4,5,8,17
10473,11432,10,9,13,32
10473,11433,7,7,12,26
10473,11434,7,14,17,38
10473,11435,5,7,10,22
10473,11436,4,7,3,14
10473,11691,6,7,13,26
10473,11692,2,1,5,8
10473,11693,0,1,4,5
10473,11694,2,1,4,7
10473,11697,0,0,1,1
10474,10001,2,4,6,12
10474,10002,4,12,25,41
10474,10003,0,5,19,24
10474,10005,0,0,2,2
10474,10007,0,1,0,1
10474,10009,5,7,21,33
10474,10010,0,1,14,15
10474,10011,2,4,17,23
10474,10012,0,2,4,6
10474,10013,2,2,4,8
10474,10014,1,6,6,13
10474,10016,3,3,11,17
10474,10017,0,0,1,1
10474,10018,1,0,3,4
10474,10019,1,5,7,13
10474,10021,2,6,22,30
10474,10022,1,1,8,10
10474,10023,2,7,22,31
10474,10024,2,8,20,30
10474,10025,5,17,44,66
10474,10026,1,35,34,70
10474,10027,13,53,49,115
10474,10028,4,2,38,44
10474,10029,5,91,75,171
10474,10030,0,23,45,68
10474,10031,15,82,77,174
10474,10032,12,56,46,114
10474,10033,15,66,63,144
10474,10034,11,40,54,105
10474,10035,19,54,19,92
10474,10036,0,1,7,8
10474,10037,2,15,18,35
10474,10038,0,3,4,7
10474,10039,7,37,18,62
10474,10040,4,53,58,115
10474,10044,0,4,1,5
10474,10065,2,10,16,28
10474,10069,0,3,4,7
10474,10075,1,5,23,29
10474,10128,5,11,39,55
10474,10162,0,0,1,1
10474,10280,0,1,2,3
10474,10282,0,1,2,3
10474,10301,0,2,12,14
10474,10302,0,0,5,5
10474,10303,0,3,6,9
10474,10304,2,3,7,12
10474,10305,1,0,17,18
10474,10306,0,6,34,40
10474,10307,0,2,14,16
10474,10308,0,3,25,28
10474,10309,0,4,21,25
10474,10310,1,2,5,8
10474,10312,3,4,36,43
10474,10314,0,3,33,36
10474,10451,22,123,71,216
10474,10452,42,240,199,481
10474,10453,45,208,162,415
10474,10454,31,110,89,230
10474,10455,26,184,141,351
10474,10456,43,294,203,540
10474,10457,33,241,144,418
10474,10458,28,187,144,359
10474,10459,59,233,160,452
10474,10460,43,213,191,447
10474,10461,22,55,162,239
10474,10462,25,163,182,370
10474,10463,21,59,90,170
10474,10464,1,4,4,9
10474,10465,17,48,110,175
10474,10466,19,106,112,237
10474,10467,33,179,183,395
10474,10468,42,193,116,351
10474,10469,28,72,106,206
10474,10470,3,8,14,25
10474,10471,3,2,34,39
10474,10472,49,259,208,516
10474,10473,37,182,194,413
10474,10474,53,156,101,310
10474,10475,14,39,67,120
10474,11001,0,0,2,2
10474,11004,0,3,5,8
10474,11040,0,1,1,2
10474,11101,4,5,19,28
10474,11102,4,25,25,54
10474,11103,4,14,34,52
10474,11104,4,3,22,29
10474,11105,7,22,36,65
10474,11106,9,17,34,60
10474,11109,1,0,5,6
10474,11201,2,6,17,25
10474,11203,2,15,10,27
10474,11204,1,5,13,19
10474,11205,0,7,8,15
10474,11206,10,10,23,43
10474,11207,9,22,40,71
10474,11208,5,15,37,57
10474,11209,1,10,21,32
10474,11210,3,16,25,44
10474,11211,0,9,30,39
10474,11212,6,25,25,56
10474,11213,2,13,22,37
10474,11214,1,5,20,26
10474,11215,5,7,19,31
10474,11216,0,5,18,23
10474,11217,1,3,10,14
10474,11218,4,9,14,27
10474,11219,0,4,19,23
10474,11220,6,6,20,32
10474,11221,7,13,29,49
10474,11222,3,9,9,21
10474,11223,1,8,12,21
10474,11224,0,5,6,11
10474,11225,2,14,17,33
10474,11226,3,29,39,71
10474,11228,1,5,9,15
10474,11229,4,8,20,32
10474,11230,2,15,16,33
10474,11231,4,2,9,15
10474,11232,1,2,7,10
10474,11233,4,18,25,47
10474,11234,3,22,19,44
10474,11235,3,10,16,29
10474,11236,2,19,23,44
10474,11237,3,8,22,33
10474,11238,2,9,21,32
10474,11239,0,4,5,9
10474,11354,5,11,31,47
10474,11355,18,21,25,64
10474,11356,1,13,20,34
10474,11357,2,8,38,48
10474,11358,6,21,30,57
10474,11360,5,6,16,27
10474,11361,1,13,29,43
10474,11362,0,6,8,14
10474,11363,0,5,3,8
10474,11364,5,17,35,57
10474,11365,3,8,21,32
10474,11366,2,7,7,16
10474,11367,4,8,22,34
10474,11368,12,59,71,142
10474,11369,9,38,29,76
10474,11370,6,10,17,33
10474,11372,3,15,32,50
10474,11373,9,13,62,84
10474,11374,5,9,26,40
10474,11375,9,12,38,59
10474,11377,9,31,70,110
10474,11378,3,9,41,53
10474,11379,5,11,38,54
10474,11385,10,38,90,138
10474,11411,3,5,9,17
10474,11412,3,6,12,21
10474,11413,2,6,11,19
10474,11414,2,4,13,19
10474,11415,2,8,11,21
10474,11416,3,7,11,21
10474,11417,2,7,22,31
10474,11418,5,13,20,38
10474,11419,3,15,22,40
10474,11420,1,20,25,46
10474,11421,2,15,28,45
10474,11422,1,5,12,18
10474,11423,1,7,16,24
10474,11426,0,3,8,11
10474,11427,1,12,16,29
10474,11428,1,7,4,12
10474,11429,0,4,6,10
10474,11432,1,22,23,46
10474,11433,1,6,14,21
10474,11434,2,12,20,34
10474,11435,2,29,26,57
10474,11436,1,3,4,8
10474,11691,1,4,14,19
10474,11692,0,0,3,3
10474,11693,0,0,3,3
10474,11694,0,0,5,5
10475,10001,0,2,3,5
10475,10002,8,6,5,19
10475,10003,4,1,3,8
10475,10005,0,1,0,1
10475,10009,4,2,4,10
10475,10010,2,0,3,5
10475,10011,4,2,1,7
10475,10012,1,1,2,4
10475,10013,4,0,3,7
10475,10014,0,1,1,2
10475,10016,0,0,1,1
10475,10017,0,1,2,3
10475,10018,0,0,1,1
10475,10019,1,1,8,10
10475,10021,2,2,3,7
10475,10022,0,1,1,2
10475,10023,4,2,7,13
10475,10024,3,2,6,11
10475,10025,6,8,15,29
10475,10026,6,21,4,31
10475,10027,11,14,15,40
10475,10028,1,0,2,3
10475,10029,9,19,23,51
10475,10030,2,7,6,15
10475,10031,13,13,17,43
10475,10032,7,17,25,49
10475,10033,10,15,16,41
10475,10034,4,15,9,28
10475,10035,13,5,6,24
10475,10036,2,4,2,8
10475,10037,1,7,4,12
10475,10039,6,7,4,17
10475,10040,11,14,16,41
10475,10065,1,1,1,3
10475,10075,0,0,2,2
10475,10128,3,1,4,8
10475,10280,1,1,2,4
10475,10301,5,2,8,15
10475,10302,2,2,2,6
10475,10303,2,6,5,13
10475,10304,8,4,4,16
10475,10305,8,5,4,17
10475,10306,10,9,14,33
10475,10307,2,2,5,9
10475,10308,4,1,3,8
10475,10309,4,4,14,22
10475,10310,0,4,4,8
10475,10312,4,8,8,20
10475,10314,13,12,13,38
10475,10451,24,39,40,103
10475,10452,37,53,37,127
10475,10453,38,51,29,118
10475,10454,30,25,15,70
10475,10455,25,27,27,79
10475,10456,61,53,63,177
10475,10457,49,43,53,145
10475,10458,53,78,51,182
10475,10459,10,41,39,90
10475,10460,41,49,37,127
10475,10461,38,49,104,191
10475,10462,70,70,114,254
10475,10463,29,21,33,83
10475,10464,4,0,3,7
10475,10465,19,30,72,121
10475,10466,96,145,148,389
10475,10467,91,147,119,357
10475,10468,39,53,47,139
10475,10469,92,150,127,369
10475,10470,9,18,31,58
10475,10471,4,8,18,30
10475,10472,50,42,51,143
10475,10473,56,57,64,177
10475,10474,11,8,6,25
10475,10475,98,196,275,569
10475,11001,0,2,4,6
10475,11004,2,3,4,9
10475,11005,1,0,3,4
10475,11040,2,0,0,2
10475,11101,7,4,5,16
10475,11102,5,7,8,20
10475,11103,8,7,4,19
10475,11104,7,0,2,9
10475,11105,7,6,6,19
10475,11106,2,3,6,11
10475,11109,0,0,1,1
10475,11201,2,5,6,13
10475,11203,6,11,11,28
10475,11204,2,3,4,9
10475,11205,2,5,2,9
10475,11206,8,4,3,15
10475,11207,13,20,12,45
10475,11208,13,17,11,41
10475,11209,2,1,7,10
10475,11210,10,8,7,25
10475,11211,0,4,14,18
10475,11212,15,15,15,45
10475,11213,4,4,3,11
10475,11214,3,3,10,16
10475,11215,3,2,4,9
10475,11216,5,7,9,21
10475,11217,3,4,2,9
10475,11218,1,2,3,6
10475,11219,3,4,3,10
10475,11220,8,3,11,22
10475,11221,3,9,7,19
10475,11222,0,1,2,3
10475,11223,3,2,5,10
10475,11224,6,5,4,15
10475,11225,6,7,8,21
10475,11226,11,9,14,34
10475,11228,1,2,4,7
10475,11229,4,2,12,18
10475,11230,7,5,5,17
10475,11231,0,1,4,5
10475,11232,1,4,3,8
10475,11233,11,4,12,27
10475,11234,14,13,15,42
10475,11235,7,3,2,12
10475,11236,12,19,20,51
10475,11237,6,1,8,15
10475,11238,2,3,10,15
10475,11239,2,4,2,8
10475,11354,11,12,12,35
10475,11355,17,19,17,53
10475,11356,6,8,14,28
10475,11357,13,7,33,53
10475,11358,9,6,9,24
10475,11359,1,0,1,2
10475,11360,3,1,7,11
10475,11361,3,3,6,12
10475,11362,2,1,5,8
10475,11363,0,0,3,3
10475,11364,6,4,5,15
10475,11365,7,7,7,21
10475,11366,2,1,2,5
10475,11367,4,3,8,15
10475,11368,22,15,14,51
10475,11369,1,7,3,11
10475,11370,5,3,3,11
10475,11372,7,9,12,28
10475,11373,13,9,9,31
10475,11374,2,4,7,13
10475,11375,2,4,7,13
10475,11377,7,12,17,36
10475,11378,3,3,6,12
10475,11379,5,5,5,15
10475,11385,10,14,15,39
10475,11411,1,6,7,14
10475,11412,11,7,16,34
10475,11413,8,6,9,23
10475,11414,3,2,8,13
10475,11415,2,4,7,13
10475,11416,3,5,8,16
10475,11417,5,2,5,12
10475,11418,5,4,5,14
10475,11419,4,9,14,27
10475,11420,5,6,9,20
10475,11421,5,5,9,19
10475,11422,6,4,4,14
10475,11423,7,3,2,12
10475,11426,1,3,5,9
10475,11427,2,3,6,11
10475,11428,2,6,6,14
10475,11429,12,3,11,26
10475,11432,16,12,13,41
10475,11433,4,3,12,19
10475,11434,7,8,16,31
10475,11435,5,11,11,27
10475,11436,1,4,5,10
10475,11691,6,8,13,27
10475,11692,2,3,6,11
10475,11693,0,1,6,7
10475,11694,1,3,7,11
10475,11697,0,1,1,2
11001,10002,1,0,0,1
11001,10003,0,0,1,1
11001,10005,0,1,0,1
11001,10021,0,0,1,1
11001,10024,0,0,2,2
11001,10027,0,1,0,1
11001,10029,0,1,1,2
11001,10030,0,2,1,3
11001,10032,0,0,1,1
11001,10033,0,0,1,1
11001,10039,0,0,1,1
11001,10040,0,2,0,2
11001,10301,1,0,0,1
11001,10303,0,1,0,1
11001,10305,0,0,1,1
11001,10309,0,0,1,1
11001,10314,0,0,1,1
11001,10453,2,1,1,4
11001,10456,1,1,0,2
11001,10457,1,1,0,2
11001,10458,2,0,0,2
11001,10460,0,1,0,1
11001,10462,1,0,2,3
11001,10465,1,0,1,2
11001,10466,0,1,0,1
11001,10467,1,0,0,1
11001,10468,0,1,0,1
11001,10471,1,0,1,2
11001,10473,1,0,3,4
11001,10475,1,0,0,1
11001,11001,13,12,4,29
11001,11004,6,9,2,17
11001,11040,1,1,0,2
11001,11102,0,1,1,2
11001,11103,0,1,0,1
11001,11105,0,1,0,1
11001,11106,0,2,0,2
11001,11203,0,0,1,1
11001,11207,0,2,1,3
11001,11208,2,3,1,6
11001,11209,0,0,1,1
11001,11210,0,1,1,2
11001,11211,1,0,2,3
11001,11212,2,1,0,3
11001,11215,0,0,1,1
11001,11218,1,0,0,1
11001,11219,1,0,0,1
11001,11220,0,0,1,1
11001,11223,0,0,1,1
11001,11224,0,0,2,2
11001,11226,1,0,1,2
11001,11230,1,0,0,1
11001,11233,0,0,1,1
11001,11234,0,0,1,1
11001,11236,0,0,1,1
11001,11354,0,0,3,3
11001,11355,2,3,3,8
11001,11356,0,0,1,1
11001,11357,0,1,2,3
11001,11358,6,0,2,8
11001,11360,0,1,1,2
11001,11361,0,0,5,5
11001,11362,1,1,0,2
11001,11363,0,2,3,5
11001,11364,0,1,1,2
11001,11365,0,2,0,2
11001,11366,0,1,0,1
11001,11367,0,1,2,3
11001,11368,5,1,1,7
11001,11369,1,2,2,5
11001,11370,0,1,0,1
11001,11372,1,5,3,9
11001,11373,7,5,0,12
11001,11374,0,1,2,3
11001,11375,0,1,1,2
11001,11377,0,1,0,1
11001,11378,0,0,1,1
11001,11379,0,2,0,2
11001,11385,1,5,4,10
11001,11411,1,1,0,2
11001,11412,2,0,1,3
11001,11413,2,0,5,7
11001,11414,0,0,1,1
11001,11415,0,0,1,1
11001,11416,1,0,1,2
11001,11417,0,1,0,1
11001,11418,1,1,0,2
11001,11419,5,1,0,6
11001,11420,4,0,1,5
11001,11421,0,0,2,2
11001,11422,1,0,0,1
11001,11423,0,0,2,2
11001,11426,1,7,0,8
11001,11427,1,6,0,7
11001,11428,4,6,1,11
11001,11429,1,2,0,3
11001,11432,1,6,0,7
11001,11433,2,0,0,2
11001,11434,2,1,0,3
11001,11435,2,2,0,4
11001,11436,1,0,0,1
11001,11691,0,1,0,1
11001,11692,0,0,2,2
11001,11693,0,0,1,1
11001,11694,2,0,0,2
11004,10001,1,1,6,8
11004,10002,1,0,9,10
11004,10003,2,1,1,4
11004,10004,0,0,1,1
11004,10005,0,0,1,1
11004,10006,0,0,1,1
11004,10009,6,3,3,12
11004,10010,1,0,5,6
11004,10011,1,1,7,9
11004,10012,0,1,2,3
11004,10013,2,1,5,8
11004,10014,3,2,6,11
11004,10016,4,2,7,13
11004,10017,1,0,2,3
11004,10018,1,0,1,2
11004,10019,0,0,8,8
11004,10021,0,0,9,9
11004,10022,0,0,8,8
11004,10023,2,0,10,12
11004,10024,0,0,7,7
11004,10025,1,2,12,15
11004,10026,0,0,1,1
11004,10027,0,3,11,14
11004,10028,3,1,13,17
11004,10029,1,4,15,20
11004,10030,1,0,0,1
11004,10031,1,0,6,7
11004,10032,3,2,5,10
11004,10033,0,2,6,8
11004,10034,0,1,3,4
11004,10035,0,1,3,4
11004,10036,0,0,4,4
11004,10037,2,4,2,8
11004,10038,0,2,0,2
11004,10039,1,0,3,4
11004,10040,1,1,2,4
11004,10044,0,2,8,10
11004,10065,0,0,14,14
11004,10075,0,0,10,10
11004,10128,0,0,19,19
11004,10280,1,0,2,3
11004,10282,0,0,2,2
11004,10301,0,7,20,27
11004,10302,0,1,17,18
11004,10303,2,6,11,19
11004,10304,3,11,19,33
11004,10305,5,8,44,57
11004,10306,2,11,51,64
11004,10307,1,4,12,17
11004,10308,1,7,20,28
11004,10309,6,13,29,48
11004,10310,1,3,13,17
11004,10312,4,16,68,88
11004,10314,7,13,72,92
11004,10451,3,1,3,7
11004,10452,2,5,8,15
11004,10453,0,3,10,13
11004,10454,0,0,2,2
11004,10456,1,3,6,10
11004,10457,1,2,3,6
11004,10458,0,5,4,9
11004,10459,2,1,6,9
11004,10460,1,0,2,3
11004,10461,2,3,20,25
11004,10462,3,3,14,20
11004,10463,3,4,8,15
11004,10464,1,1,3,5
11004,10465,6,10,25,41
11004,10466,1,5,13,19
11004,10467,3,6,15,24
11004,10468,0,4,10,14
11004,10469,2,6,17,25
11004,10470,0,2,2,4
11004,10471,1,3,7,11
11004,10472,4,9,17,30
11004,10473,3,7,13,23
11004,10475,2,2,9,13
11004,11001,18,6,15,39
11004,11004,48,62,122,232
11004,11005,0,0,1,1
11004,11040,7,10,11,28
11004,11101,4,3,20,27
11004,11102,1,1,10,12
11004,11103,2,5,12,19
11004,11104,1,5,10,16
11004,11105,0,2,7,9
11004,11106,2,3,11,16
11004,11109,0,0,5,5
11004,11201,1,2,7,10
11004,11203,2,7,21,30
11004,11204,1,2,5,8
11004,11205,0,2,7,9
11004,11206,2,6,8,16
11004,11207,0,11,30,41
11004,11208,6,25,37,68
11004,11209,1,5,13,19
11004,11210,3,4,13,20
11004,11211,4,5,12,21
11004,11212,5,6,11,22
11004,11213,1,1,5,7
11004,11214,0,5,9,14
11004,11215,0,1,7,8
11004,11216,2,0,7,9
11004,11217,0,1,4,5
11004,11218,1,2,3,6
11004,11219,3,1,7,11
11004,11220,1,0,7,8
11004,11221,2,7,5,14
11004,11222,0,0,4,4
11004,11223,2,5,15,22
11004,11224,3,5,5,13
11004,11225,2,4,10,16
11004,11226,2,9,17,28
