O,D,time_minutes
10020,10024,21.0
10020,10025,22.0
10020,10026,32.0
10020,10027,17.0
10020,10028,21.0
10020,10029,25.0
10020,10030,39.0
10020,10031,27.0
10020,10032,33.0
10020,10033,34.0
10020,10034,41.0
10020,10035,31.0
10020,10036,17.0
10020,10037,31.0
10020,10038,31.0
10020,10039,29.0
10020,10040,38.0
10020,10041,33.0
10020,10043,29.0
10020,10044,13.0
10020,10045,26.0
10020,10047,16.0
10020,10048,24.0
10020,10055,6.0
10020,10065,14.0
10020,10069,25.0
10020,10075,24.0
10020,10080,26.0
10020,10081,27.0
10020,10096,7.0
10020,10097,8.0
10020,10103,4.0
10020,10104,2.0
10020,10105,6.0
10020,10106,8.0
10020,10107,11.0
10020,10110,8.0
10020,10111,1.0
10020,10112,0.0
10020,10115,25.0
10020,10118,11.0
10020,10119,12.0
10020,10120,9.0
10020,10121,12.0
10020,10122,13.0
10020,10123,11.0
10020,10128,25.0
10020,10151,6.0
10020,10152,10.0
10020,10153,7.0
10020,10154,9.0
10020,10155,15.0
10020,10158,18.0
10020,10162,35.0
10020,10165,9.0
10020,10166,10.0
10020,10167,10.0
10020,10168,13.0
10020,10169,10.0
10020,10170,12.0
10020,10171,8.0
10020,10172,10.0
10020,10174,14.0
10020,10178,11.0
10020,10196,6.0
10020,10203,29.0
10020,10259,27.0
10020,10260,31.0
10020,10265,28.0
10020,10270,31.0
10020,10271,27.0
10020,10275,26.0
10020,10278,24.0
10020,10279,26.0
10020,10280,31.0
10020,10281,30.0
10020,10282,30.0
10020,10285,29.0
10020,10286,31.0
10020,10301,70.0
10020,10302,82.0
10020,10303,93.0
10020,10304,63.0
10020,10305,51.0
10020,10306,62.0
10020,10307,126.0
10020,10308,76.0
10020,10309,112.0
10020,10310,70.0
10020,10312,87.0
10020,10314,93.0
10020,10451,43.0
10020,10452,31.0
10020,10453,41.0
10020,10454,30.0
10020,10455,50.0
10020,10456,44.0
10020,10457,41.0
10020,10458,45.0
10020,10459,40.0
10020,10460,45.0
10020,10461,61.0
10020,10462,47.0
10020,10463,42.0
10020,10464,83.0
10020,10465,36.0
10020,10466,68.0
10020,10467,60.0
10020,10468,43.0
10020,10469,54.0
10020,10470,64.0
10020,10471,57.0
10020,10472,47.0
10020,10473,58.0
10020,10474,50.0
10020,10475,51.0
10020,11001,74.0
10020,11004,68.0
10020,11005,76.0
10020,11040,76.0
10020,11096,91.0
10020,11101,17.0
10020,11102,28.0
10020,11103,35.0
10020,11104,29.0
10020,11105,31.0
10020,11106,30.0
10020,11109,32.0
10020,11201,30.0
10020,11203,52.0
10020,11204,62.0
10020,11205,50.0
10020,11206,47.0
10020,11207,51.0
10020,11208,57.0
10020,11209,64.0
10020,11210,60.0
10020,11211,33.0
10020,11212,64.0
10020,11213,59.0
10020,11214,53.0
10020,11215,37.0
10020,11216,38.0
10020,11217,33.0
10020,11218,46.0
10020,11219,51.0
10020,11220,58.0
10020,11221,42.0
10020,11222,28.0
10020,11223,55.0
10020,11224,66.0
10020,11225,61.0
10020,11226,68.0
10020,11228,58.0
10020,11229,60.0
10020,11230,70.0
10020,11231,35.0
10020,11232,43.0
10020,11233,43.0
10020,11234,72.0
10020,11235,70.0
10020,11236,63.0
10020,11237,44.0
10020,11238,40.0
10020,11239,57.0
10020,11249,46.0
10020,11251,39.0
10020,11354,50.0
10020,11355,43.0
10020,11356,61.0
10020,11357,62.0
10020,11358,46.0
10020,11359,74.0
10020,11360,69.0
10020,11361,46.0
10020,11362,82.0
10020,11363,56.0
10020,11364,66.0
10020,11365,56.0
10020,11366,51.0
10020,11367,48.0
10020,11368,29.0
10020,11369,47.0
10020,11370,38.0
10020,11371,56.0
10020,11372,30.0
10020,11373,23.0
10020,11374,25.0
10020,11375,31.0
10020,11377,35.0
10020,11378,49.0
10020,11379,45.0
10020,11385,49.0
10020,11411,72.0
10020,11412,63.0
10020,11413,55.0
10020,11414,62.0
10020,11415,48.0
10020,11416,56.0
10020,11417,59.0
10020,11418,48.0
10020,11419,51.0
10020,11420,57.0
10020,11421,59.0
10020,11422,61.0
10020,11423,52.0
10020,11426,67.0
10020,11427,61.0
10020,11428,70.0
10020,11429,65.0
10020,11430,90.0
10020,11432,45.0
10020,11433,53.0
10020,11434,63.0
10020,11435,43.0
10020,11436,55.0
10021,10001,16.0
10021,10002,28.0
10021,10003,21.0
10021,10004,25.0
10021,10005,24.0
10021,10006,23.0
10021,10007,21.0
10021,10009,37.0
10021,10010,29.0
10021,10011,15.0
10021,10012,17.0
10021,10013,22.0
10021,10014,22.0
10021,10016,25.0
10021,10017,19.0
10021,10018,19.0
10021,10019,14.0
10021,10020,17.0
10021,10021,0.0
10021,10022,16.0
10021,10023,22.0
10021,10024,21.0
10021,10025,37.0
10021,10026,26.0
10021,10027,27.0
10021,10028,7.0
10021,10029,19.0
10021,10030,43.0
10021,10031,48.0
10021,10032,40.0
10021,10033,47.0
10021,10034,51.0
10021,10035,21.0
10021,10036,22.0
10021,10037,38.0
10021,10038,24.0
10021,10039,45.0
10021,10040,48.0
10021,10041,36.0
10021,10043,41.0
10021,10044,6.0
10021,10045,22.0
10021,10047,20.0
10021,10048,22.0
10021,10055,18.0
10021,10065,10.0
10021,10069,26.0
10021,10075,7.0
10021,10080,21.0
10021,10081,23.0
10021,10096,16.0
10021,10097,13.0
10021,10103,15.0
10021,10104,14.0
10021,10105,9.0
10021,10106,9.0
10021,10107,10.0
10021,10110,17.0
10021,10111,18.0
10021,10112,16.0
10021,10115,41.0
10021,10118,14.0
10021,10119,17.0
10021,10120,13.0
10021,10121,16.0
10021,10122,16.0
10021,10123,15.0
10021,10128,10.0
10021,10151,20.0
10021,10152,16.0
10021,10153,13.0
10021,10154,17.0
10021,10155,11.0
10021,10158,21.0
10021,10162,7.0
10021,10165,18.0
10021,10166,21.0
10021,10167,19.0
10021,10168,17.0
10021,10169,21.0
10021,10170,21.0
10021,10171,19.0
10021,10172,19.0
10021,10174,20.0
10021,10178,23.0
10021,10196,17.0
10021,10203,21.0
10021,10259,22.0
10021,10260,25.0
10021,10265,26.0
10021,10270,25.0
10021,10271,21.0
10021,10275,22.0
10021,10278,24.0
10021,10279,22.0
10021,10280,31.0
10021,10281,38.0
10021,10282,35.0
10021,10285,35.0
10021,10286,23.0
10021,10301,80.0
10021,10302,83.0
10021,10303,103.0
10021,10304,88.0
10021,10305,69.0
10021,10306,72.0
10021,10307,120.0
10021,10308,86.0
10021,10309,144.0
10021,10310,92.0
10021,10312,97.0
10021,10314,93.0
10021,10451,34.0
10021,10452,36.0
10021,10453,43.0
10021,10454,24.0
10021,10455,31.0
10021,10456,61.0
10021,10457,42.0
10021,10458,54.0
10021,10459,36.0
10021,10460,39.0
10021,10461,56.0
10021,10462,56.0
10021,10463,52.0
10021,10464,90.0
10021,10465,43.0
10021,10466,73.0
10021,10467,65.0
10021,10468,44.0
10021,10469,54.0
10021,10470,84.0
10021,10471,57.0
10021,10472,41.0
10021,10473,59.0
10021,10474,45.0
10021,10475,55.0
10021,11001,82.0
10021,11004,79.0
10021,11005,87.0
10021,11040,87.0
10021,11096,97.0
10021,11101,8.0
10021,11102,35.0
10021,11103,36.0
10021,11104,22.0
10021,11105,32.0
10021,11106,25.0
10021,11109,24.0
10021,11201,21.0
10021,11203,61.0
10021,11204,62.0
10021,11205,44.0
10021,11206,38.0
10021,11207,64.0
10021,11208,56.0
10021,11209,61.0
10021,11210,60.0
10021,11211,36.0
10021,11212,55.0
10021,11213,53.0
10021,11214,62.0
10021,11215,39.0
10021,11216,43.0
10021,11217,37.0
10021,11218,64.0
10021,11219,50.0
10021,11220,55.0
10021,11221,41.0
10021,11222,31.0
10021,11223,62.0
10021,11224,76.0
10021,11225,52.0
10021,11226,57.0
10021,11228,69.0
10021,11229,59.0
10021,11230,61.0
10021,11231,37.0
10021,11232,52.0
10021,11233,48.0
10021,11234,68.0
10021,11235,68.0
10021,11236,61.0
10021,11237,39.0
10021,11238,47.0
10021,11239,59.0
10021,11249,37.0
10021,11251,52.0
10021,11354,57.0
10021,11355,56.0
10021,11356,65.0
10021,11357,61.0
10021,11358,52.0
10021,11359,78.0
10021,11360,69.0
10021,11361,52.0
10021,11362,84.0
10021,11363,62.0
10021,11364,67.0
10021,11365,60.0
10021,11366,57.0
10021,11367,56.0
10021,11368,38.0
10021,11369,57.0
10021,11370,49.0
10021,11371,65.0
10021,11372,36.0
10021,11373,31.0
10021,11374,33.0
10021,11375,39.0
10021,11377,30.0
10021,11378,57.0
10021,11379,55.0
10021,11385,54.0
10021,11411,83.0
10021,11412,63.0
10021,11413,60.0
10021,11414,63.0
10021,11415,58.0
10021,11416,63.0
10021,11417,64.0
10021,11418,57.0
10021,11419,60.0
10021,11420,61.0
10021,11421,61.0
10021,11422,67.0
10021,11423,58.0
10021,11426,74.0
10021,11427,65.0
10021,11428,77.0
10021,11429,66.0
10021,11430,91.0
10021,11432,53.0
10021,11433,57.0
10021,11434,64.0
10021,11435,52.0
10021,11436,67.0
10022,10001,18.0
10022,10002,30.0
10022,10003,27.0
10022,10004,28.0
10022,10005,36.0
10022,10006,27.0
10022,10007,16.0
10022,10009,29.0
10022,10010,22.0
10022,10011,22.0
10022,10012,24.0
10022,10013,27.0
10022,10014,27.0
10022,10016,19.0
10022,10017,11.0
10022,10018,15.0
10022,10019,15.0
10022,10020,15.0
10022,10021,13.0
10022,10022,0.0
10022,10023,27.0
10022,10024,29.0
10022,10025,38.0
10022,10026,38.0
10022,10027,29.0
10022,10028,18.0
10022,10029,22.0
10022,10030,38.0
10022,10031,38.0
10022,10032,37.0
10022,10033,41.0
10022,10034,51.0
10022,10035,32.0
10022,10036,18.0
10022,10037,31.0
10022,10038,28.0
10022,10039,40.0
10022,10040,57.0
10022,10041,34.0
10022,10043,35.0
10022,10044,20.0
10022,10045,26.0
10022,10047,15.0
10022,10048,29.0
10022,10055,9.0
10022,10065,7.0
10022,10069,29.0
10022,10075,16.0
10022,10080,27.0
10022,10081,27.0
10022,10096,19.0
10022,10097,12.0
10022,10103,8.0
10022,10104,12.0
10022,10105,11.0
10022,10106,12.0
10022,10107,17.0
10022,10110,16.0
10022,10111,11.0
10022,10112,13.0
10022,10115,40.0
10022,10118,24.0
10022,10119,15.0
10022,10120,22.0
10022,10121,17.0
10022,10122,14.0
10022,10123,16.0
10022,10128,21.0
10022,10151,13.0
10022,10152,8.0
10022,10153,12.0
10022,10154,9.0
10022,10155,7.0
10022,10158,13.0
10022,10162,20.0
10022,10165,20.0
10022,10166,13.0
10022,10167,11.0
10022,10168,12.0
10022,10169,13.0
10022,10170,13.0
10022,10171,11.0
10022,10172,11.0
10022,10174,12.0
10022,10178,13.0
10022,10196,22.0
10022,10203,26.0
10022,10259,26.0
10022,10260,29.0
10022,10265,35.0
10022,10270,30.0
10022,10271,26.0
10022,10275,27.0
10022,10278,28.0
10022,10279,27.0
10022,10280,32.0
10022,10281,33.0
10022,10282,33.0
10022,10285,30.0
10022,10286,27.0
10022,10301,79.0
10022,10302,81.0
10022,10303,105.0
10022,10304,63.0
10022,10305,81.0
10022,10306,70.0
10022,10307,135.0
10022,10308,84.0
10022,10309,139.0
10022,10310,91.0
10022,10312,95.0
10022,10314,92.0
10022,10451,33.0
10022,10452,32.0
10022,10453,40.0
10022,10454,30.0
10022,10455,31.0
10022,10456,46.0
10022,10457,48.0
10022,10458,51.0
10022,10459,35.0
10022,10460,41.0
10022,10461,61.0
10022,10462,59.0
10022,10463,55.0
10022,10464,90.0
10022,10465,52.0
10022,10466,
10022,10467,63.0
10022,10468,41.0
10022,10469,56.0
10022,10470,74.0
10022,10471,60.0
10022,10472,47.0
10022,10473,65.0
10022,10474,50.0
10022,10475,65.0
10022,11001,78.0
10022,11004,65.0
10022,11005,83.0
10022,11040,77.0
10022,11096,88.0
10022,11101,17.0
10022,11102,31.0
10022,11103,32.0
10022,11104,23.0
10022,11105,28.0
10022,11106,27.0
10022,11109,26.0
10022,11201,34.0
10022,11203,56.0
10022,11204,71.0
10022,11205,35.0
10022,11206,29.0
10022,11207,67.0
10022,11208,50.0
10022,11209,65.0
10022,11210,55.0
10022,11211,36.0
10022,11212,57.0
10022,11213,53.0
10022,11214,66.0
10022,11215,54.0
10022,11216,40.0
10022,11217,46.0
10022,11218,58.0
10022,11219,55.0
10022,11220,62.0
10022,11221,47.0
10022,11222,26.0
10022,11223,68.0
10022,11224,88.0
10022,11225,45.0
10022,11226,55.0
10022,11228,78.0
10022,11229,70.0
10022,11230,72.0
10022,11231,41.0
10022,11232,56.0
10022,11233,51.0
10022,11234,79.0
10022,11235,79.0
10022,11236,67.0
10022,11237,43.0
10022,11238,39.0
10022,11239,62.0
10022,11249,42.0
10022,11251,51.0
10022,11354,50.0
10022,11355,44.0
10022,11356,58.0
10022,11357,63.0
10022,11358,49.0
10022,11359,77.0
10022,11360,71.0
10022,11361,48.0
10022,11362,83.0
10022,11363,58.0
10022,11364,69.0
10022,11365,58.0
10022,11366,61.0
10022,11367,45.0
10022,11368,27.0
10022,11369,48.0
10022,11370,41.0
10022,11371,59.0
10022,11372,25.0
10022,11373,33.0
10022,11374,35.0
10022,11375,30.0
10022,11377,29.0
10022,11378,40.0
10022,11379,51.0
10022,11385,56.0
10022,11411,69.0
10022,11412,66.0
10022,11413,53.0
10022,11414,65.0
10022,11415,39.0
10022,11416,61.0
10022,11417,61.0
10022,11418,46.0
10022,11419,48.0
10022,11420,63.0
10022,11421,56.0
10022,11422,59.0
10022,11423,60.0
10022,11426,69.0
10022,11427,59.0
10022,11428,69.0
10022,11429,68.0
10022,11430,81.0
10022,11432,50.0
10022,11433,51.0
10022,11434,59.0
10022,11435,44.0
10022,11436,53.0
10023,10001,18.0
10023,10002,29.0
10023,10003,23.0
10023,10004,25.0
10023,10005,22.0
10023,10006,26.0
10023,10007,19.0
10023,10009,28.0
10023,10010,29.0
10023,10011,17.0
10023,10012,11.0
10023,10013,27.0
10023,10014,22.0
10023,10016,28.0
10023,10017,20.0
10023,10018,18.0
10023,10019,14.0
10023,10020,16.0
10023,10021,20.0
10023,10022,31.0
10023,10023,0.0
10023,10024,11.0
10023,10025,14.0
10023,10026,18.0
10023,10027,24.0
10023,10028,23.0
10023,10029,32.0
10023,10030,27.0
10023,10031,21.0
10023,10032,25.0
10023,10033,26.0
10023,10034,33.0
10023,10035,31.0
10023,10036,13.0
10023,10037,21.0
10023,10038,24.0
10023,10039,24.0
10023,10040,30.0
10023,10041,27.0
10023,10043,24.0
10023,10044,34.0
10023,10045,22.0
10023,10047,23.0
10023,10048,25.0
10023,10055,22.0
10023,10065,18.0
10023,10069,10.0
10023,10075,24.0
10023,10080,27.0
10023,10081,22.0
10023,10096,18.0
10023,10097,13.0
10023,10103,17.0
10023,10104,16.0
10023,10105,14.0
10023,10106,11.0
10023,10107,10.0
10023,10110,19.0
10023,10111,18.0
10023,10112,16.0
10023,10115,17.0
10023,10118,17.0
10023,10119,10.0
10023,10120,11.0
10023,10121,10.0
10023,10122,11.0
10023,10123,10.0
10023,10128,27.0
10023,10151,16.0
10023,10152,23.0
10023,10153,17.0
10023,10154,18.0
10023,10155,23.0
10023,10158,22.0
10023,10162,25.0
10023,10165,16.0
10023,10166,20.0
10023,10167,20.0
10023,10168,17.0
10023,10169,18.0
10023,10170,17.0
10023,10171,23.0
10023,10172,21.0
10023,10174,17.0
10023,10178,19.0
10023,10196,18.0
10023,10203,23.0
10023,10259,23.0
10023,10260,22.0
10023,10265,23.0
10023,10270,22.0
10023,10271,22.0
10023,10275,28.0
10023,10278,32.0
10023,10279,21.0
10023,10280,32.0
10023,10281,32.0
10023,10282,32.0
10023,10285,32.0
10023,10286,22.0
10023,10301,72.0
10023,10302,74.0
10023,10303,99.0
10023,10304,56.0
10023,10305,53.0
10023,10306,63.0
10023,10307,134.0
10023,10308,78.0
10023,10309,133.0
10023,10310,71.0
10023,10312,89.0
10023,10314,85.0
10023,10451,29.0
10023,10452,39.0
10023,10453,40.0
10023,10454,36.0
10023,10455,27.0
10023,10456,45.0
10023,10457,55.0
10023,10458,45.0
10023,10459,32.0
10023,10460,37.0
10023,10461,60.0
10023,10462,54.0
10023,10463,34.0
10023,10464,82.0
10023,10465,48.0
10023,10466,60.0
10023,10467,53.0
10023,10468,42.0
10023,10469,55.0
10023,10470,69.0
10023,10471,50.0
10023,10472,49.0
10023,10473,56.0
10023,10474,51.0
10023,10475,61.0
10023,11001,89.0
10023,11004,85.0
10023,11005,102.0
10023,11040,97.0
10023,11096,108.0
10023,11101,27.0
10023,11102,44.0
10023,11103,44.0
10023,11104,28.0
10023,11105,40.0
10023,11106,35.0
10023,11109,31.0
10023,11201,27.0
10023,11203,64.0
10023,11204,62.0
10023,11205,54.0
10023,11206,41.0
10023,11207,54.0
10023,11208,51.0
10023,11209,62.0
10023,11210,64.0
10023,11211,29.0
10023,11212,58.0
10023,11213,56.0
10023,11214,62.0
10023,11215,54.0
10023,11216,40.0
10023,11217,35.0
10023,11218,52.0
10023,11219,51.0
10023,11220,56.0
10023,11221,42.0
10023,11222,36.0
10023,11223,63.0
10023,11224,84.0
10023,11225,56.0
10023,11226,66.0
10023,11228,76.0
10023,11229,63.0
10023,11230,68.0
10023,11231,46.0
10023,11232,41.0
10023,11233,46.0
10023,11234,79.0
10023,11235,73.0
10023,11236,65.0
10023,11237,42.0
10023,11238,43.0
10023,11239,79.0
10023,11249,41.0
10023,11251,51.0
10023,11354,54.0
10023,11355,45.0
10023,11356,74.0
10023,11357,74.0
10023,11358,48.0
10023,11359,71.0
10023,11360,65.0
10023,11361,45.0
10023,11362,97.0
10023,11363,58.0
10023,11364,80.0
10023,11365,69.0
10023,11366,65.0
10023,11367,60.0
10023,11368,45.0
10023,11369,58.0
10023,11370,49.0
10023,11371,72.0
10023,11372,43.0
10023,11373,38.0
10023,11374,41.0
10023,11375,46.0
10023,11377,30.0
10023,11378,55.0
10023,11379,58.0
10023,11385,57.0
10023,11411,91.0
10023,11412,85.0
10023,11413,62.0
10023,11414,76.0
10023,11415,54.0
10023,11416,63.0
10023,11417,63.0
10023,11418,61.0
10023,11419,66.0
10023,11420,82.0
10023,11421,66.0
10023,11422,68.0
10023,11423,72.0
10023,11426,81.0
10023,11427,75.0
10023,11428,89.0
10023,11429,84.0
10023,11430,82.0
10023,11432,66.0
10023,11433,69.0
10023,11434,82.0
10023,11435,
10023,11436,65.0
10024,10001,21.0
10024,10002,31.0
10024,10003,33.0
10024,10004,29.0
10024,10005,25.0
10024,10006,31.0
10024,10007,24.0
10024,10009,42.0
10024,10010,28.0
10024,10011,21.0
10024,10012,16.0
10024,10013,32.0
10024,10014,24.0
10024,10016,28.0
10024,10017,22.0
10024,10018,21.0
10024,10019,20.0
10024,10020,28.0
10024,10021,23.0
10024,10022,34.0
10024,10023,12.0
10024,10024,0.0
10024,10025,9.0
10024,10026,15.0
10024,10027,25.0
10024,10028,21.0
10024,10029,31.0
10024,10030,24.0
10024,10031,18.0
10024,10032,26.0
10024,10033,23.0
10024,10034,29.0
10024,10035,29.0
10024,10036,25.0
10024,10037,19.0
10024,10038,28.0
10024,10039,23.0
10024,10040,27.0
10024,10041,33.0
10024,10043,29.0
10024,10044,31.0
10024,10045,26.0
10024,10047,25.0
10024,10048,30.0
10024,10055,35.0
10024,10065,26.0
10024,10069,18.0
10024,10075,27.0
10024,10080,27.0
10024,10081,26.0
10024,10096,18.0
10024,10097,16.0
10024,10103,22.0
10024,10104,27.0
10024,10105,26.0
10024,10106,25.0
10024,10107,15.0
10024,10110,19.0
10024,10111,21.0
10024,10112,27.0
10024,10115,10.0
10024,10118,19.0
10024,10119,14.0
10024,10120,15.0
10024,10121,14.0
10024,10122,15.0
10024,10123,14.0
10024,10128,23.0
10024,10151,28.0
10024,10152,25.0
10024,10153,28.0
10024,10154,23.0
10024,10155,31.0
10024,10158,32.0
10024,10162,35.0
10024,10165,21.0
10024,10166,23.0
10024,10167,23.0
10024,10168,22.0
10024,10169,23.0
10024,10170,20.0
10024,10171,33.0
10024,10172,31.0
10024,10174,21.0
10024,10178,21.0
10024,10196,20.0
10024,10203,27.0
10024,10259,27.0
10024,10260,25.0
10024,10265,27.0
10024,10270,26.0
10024,10271,27.0
10024,10275,33.0
10024,10278,28.0
10024,10279,35.0
10024,10280,37.0
10024,10281,33.0
10024,10282,28.0
10024,10285,29.0
10024,10286,25.0
10024,10301,77.0
10024,10302,79.0
10024,10303,103.0
10024,10304,61.0
10024,10305,57.0
10024,10306,68.0
10024,10307,119.0
10024,10308,83.0
10024,10309,138.0
10024,10310,76.0
10024,10312,121.0
10024,10314,90.0
10024,10451,26.0
10024,10452,35.0
10024,10453,37.0
10024,10454,33.0
10024,10455,24.0
10024,10456,41.0
10024,10457,45.0
10024,10458,42.0
10024,10459,28.0
10024,10460,34.0
10024,10461,57.0
10024,10462,50.0
10024,10463,31.0
10024,10464,79.0
10024,10465,41.0
10024,10466,56.0
10024,10467,49.0
10024,10468,38.0
10024,10469,52.0
10024,10470,66.0
10024,10471,51.0
10024,10472,47.0
10024,10473,53.0
10024,10474,48.0
10024,10475,67.0
10024,11001,92.0
10024,11004,87.0
10024,11005,102.0
10024,11040,97.0
10024,11096,113.0
10024,11101,29.0
10024,11102,43.0
10024,11103,44.0
10024,11104,38.0
10024,11105,46.0
10024,11106,45.0
10024,11109,28.0
10024,11201,34.0
10024,11203,66.0
10024,11204,67.0
10024,11205,60.0
10024,11206,44.0
10024,11207,59.0
10024,11208,55.0
10024,11209,66.0
10024,11210,68.0
10024,11211,42.0
10024,11212,63.0
10024,11213,60.0
10024,11214,74.0
10024,11215,52.0
10024,11216,44.0
10024,11217,48.0
10024,11218,59.0
10024,11219,56.0
10024,11220,60.0
10024,11221,54.0
10024,11222,32.0
10024,11223,68.0
10024,11224,88.0
10024,11225,66.0
10024,11226,72.0
10024,11228,79.0
10024,11229,82.0
10024,11230,74.0
10024,11231,40.0
10024,11232,46.0
10024,11233,51.0
10024,11234,83.0
10024,11235,77.0
10024,11236,70.0
10024,11237,47.0
10024,11238,48.0
10024,11239,77.0
10024,11249,43.0
10024,11251,56.0
10024,11354,65.0
10024,11355,52.0
10024,11356,75.0
10024,11357,78.0
10024,11358,53.0
10024,11359,76.0
10024,11360,70.0
10024,11361,52.0
10024,11362,102.0
10024,11363,63.0
10024,11364,84.0
10024,11365,74.0
10024,11366,70.0
10024,11367,65.0
10024,11368,51.0
10024,11369,62.0
10024,11370,46.0
10024,11371,63.0
10024,11372,54.0
10024,11373,49.0
10024,11374,46.0
10024,11375,58.0
10024,11377,36.0
10024,11378,60.0
10024,11379,63.0
10024,11385,61.0
10024,11411,100.0
10024,11412,86.0
10024,11413,67.0
10024,11414,81.0
10024,11415,59.0
10024,11416,68.0
10024,11417,68.0
10024,11418,66.0
10024,11419,68.0
10024,11420,83.0
10024,11421,69.0
10024,11422,107.0
10024,11423,75.0
10024,11426,86.0
10024,11427,79.0
10024,11428,93.0
10024,11429,94.0
10024,11430,87.0
10024,11432,68.0
10024,11433,73.0
10024,11434,84.0
10024,11435,51.0
10024,11436,70.0
10025,10001,24.0
10025,10002,31.0
10025,10003,36.0
10025,10004,38.0
10025,10005,30.0
10025,10006,33.0
10025,10007,32.0
10025,10009,45.0
10025,10010,35.0
10025,10011,23.0
10025,10012,36.0
10025,10013,33.0
10025,10014,28.0
10025,10016,34.0
10025,10017,28.0
10025,10018,20.0
10025,10019,21.0
10025,10020,20.0
10025,10021,29.0
10025,10022,32.0
10025,10023,13.0
10025,10024,9.0
10025,10025,0.0
10025,10026,13.0
10025,10027,22.0
10025,10028,27.0
10025,10029,31.0
10025,10030,25.0
10025,10031,15.0
10025,10032,19.0
10025,10033,20.0
10025,10034,26.0
10025,10035,31.0
10025,10036,28.0
10025,10037,25.0
10025,10038,33.0
10025,10039,29.0
10025,10040,24.0
10025,10041,40.0
10025,10043,33.0
10025,10044,40.0
10025,10045,31.0
10025,10047,32.0
10025,10048,32.0
10025,10055,17.0
10025,10065,33.0
10025,10069,21.0
10025,10075,33.0
10025,10080,34.0
10025,10081,31.0
10025,10096,23.0
10025,10097,17.0
10025,10103,24.0
10025,10104,21.0
10025,10105,22.0
10025,10106,18.0
10025,10107,16.0
10025,10110,24.0
10025,10111,22.0
10025,10112,20.0
10025,10115,11.0
10025,10118,24.0
10025,10119,19.0
10025,10120,20.0
10025,10121,19.0
10025,10122,20.0
10025,10123,19.0
10025,10128,25.0
10025,10151,25.0
10025,10152,30.0
10025,10153,25.0
10025,10154,26.0
10025,10155,29.0
10025,10158,28.0
10025,10162,38.0
10025,10165,26.0
10025,10166,27.0
10025,10167,27.0
10025,10168,27.0
10025,10169,28.0
10025,10170,27.0
10025,10171,17.0
10025,10172,28.0
10025,10174,27.0
10025,10178,27.0
10025,10196,24.0
10025,10203,36.0
10025,10259,36.0
